16,30,64,128,192,256,384,448,512
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
154,piolib_mod_setdebuglevel_,238910,371330,284240,368660,265440,298380,336200,196220,421300
155,piolib_mod_seterrorhandlingi_,30020,35570,41680,48310,38140,37980,43050,38280,50070
156,piolib_mod_pio_initdecomp_dof_,780690,826510,92750,17840,1228730,12610,1142370,14020,2569430
157,piolib_mod_dupiodesc2_,290,230,270,350,250,140,240,190,170
158,piolib_mod_init_intracom_,1391030,3003010,798210,3583820,1738460,1685940,2854450,119580,1603370
159,piolib_mod_finalize_,818070,6210,6210,13810,10280,6470,13220,10350,13880
160,piolib_mod_pio_openfile_,438360,806610,70820,75150,308030,214660,67820,601940,491260
161,piolib_mod_closefile_,11770,12230,11870,12710,11530,13470,11280,11970,15240
162,piodarray_read_darray_1d_double_,646850,338980,150090,70100,55300,62990,758820,28830,30770
163,piodarray_read_darray_2d_double_,2047170,4789870,743680,181300,516080,401480,4591920,2197380,5437550
164,piodarray_read_darray_3d_double_,8414500,5298790,2126080,1102580,815900,537980,447570,331350,284030
165,piodarray_read_darray_nf_double_,275090,49100,87260,59880,47640,128780,657270,64620,667890
166,pionfatt_mod_get_att_text_,700120,633620,119760,1119090,1364840,1601980,1947900,1913200,2400910
167,pionfget_mod_get_vara_1d_double_,5560,4960,5370,6040,5840,6360,6190,5610,6980
168,pionfget_mod_get_vara_2d_double_,515390,1716530,52200,54700,44310,55630,53250,51150,55980
169,pionfget_mod_get_vara_3d_double_,104320,1226600,702600,1015340,7180690,788170,3622300,736640,216460
170,pionfget_mod_get_vara_vdesc_2d_double_,12850,13340,15570,15700,932630,21740,16030,15310,15830
171,pionfget_mod_get_vara_vdesc_3d_double_,572080,453520,34330,34120,33260,28680,36440,28020,37730
172,pionfget_mod_get_var_0d_text_,400220,11880,18290,7480,8060,15700,42520,25120,9060
173,pionfget_mod_get_var_2d_text_,498760,1333900,696480,122780,848530,755550,1143390,1454120,820310
174,pionfget_mod_get_var_0d_double_,9580,8960,10760,11510,10960,11960,11990,11150,12400
175,pionfget_mod_get_var_1d_double_,37220,33480,1170260,43490,40180,1269410,40330,1180120,43890
176,pionfget_mod_get_var_2d_double_,9970,9400,11570,10930,12170,12810,13490,12480,12330
177,pionfget_mod_get_var_3d_double_,6040,794520,9090,9790,671340,15260,8770,8870,10110
178,pionfget_mod_get_var_5d_double_,5130,4010,5560,3730,4310,3940,5030,4820,4540
179,pionfget_mod_get_var_1d_int_,11760,14060,17480,1072700,15530,16070,641870,15920,1243320
180,pionfget_mod_get_var_3d_int_,5660,804460,3860,2460,2020,2290,3500,4430,4740
181,pionfget_mod_get_var_vdesc_2d_text_,454560,560,675010,627260,680,41960,860,642240,725200
182,pionfget_mod_get_var_vdesc_1d_double_,597260,827650,22490,625830,28690,56040,625590,30680,1153410
183,pionfget_mod_get_var_vdesc_2d_double_,1840,1880,2510,3570,2600,3090,3100,2790,3040
184,pionfget_mod_get_var_vdesc_3d_double_,930,2100,770,1560,1400,1340,3360,2440,1720
185,pionfget_mod_get_var_vdesc_5d_double_,900,740,1410,2770,1270,1090,1170,1080,1380
186,pionfget_mod_get_var_vdesc_1d_int_,620,550,620,610,800,870,960,1040,1720
187,pionfget_mod_get_var_vdesc_3d_int_,479640,450,667000,1850,530,50030,930,686030,1080
188,GPTLget_memusage,1875090,1924140,212260,2319340,1416520,11479960,3933240,25025830,21145010
189,gptlpr_file_,43760,24070,18270,355490,9670,21490,25600,21070,28710
190,gptlstart_,214300,700980,203450,205610,567840,204280,364940,213670,202140
191,gptlstop_,235190,209720,221230,218060,217070,218390,218930,221530,209110
192,GPTLsetoption,12860,308870,16810,685060,1295540,15222590,604960,1115950,901630
193,methodstr,260,190,210,270,230,180,280,230,160
194,GPTLsetutr,10160,27040,720120,955540,962540,18970,1448400,1866270,846840
195,GPTLinitialize,510810,1063870,709270,120840,1920550,135260,126800,118120,1285960
196,GPTLfinalize,8280,7680,9820,8740,7750,7180,9320,8130,10560
197,update_ll_hash,16120,13470,13370,14370,11220,14840,12010,11640,14510
198,update_parent_info,207800,221800,206180,180040,216140,143000,192970,162880,110060
199,update_ptr,129550,132540,137280,127760,127750,125670,141760,121840,130900
200,GPTLstart,390380,369990,349950,395750,386840,402090,403820,378010,383960
201,getentry,878650,836660,777640,819150,738120,720810,891030,677750,736250
202,update_stats,68860,62480,93070,83060,70860,62960,90230,61900,79550
203,GPTLstop,383030,346790,400300,333340,381710,361640,355650,338420,396450
204,GPTLpr_file,15094000,15417920,3441590,764300,7187140,9927530,29058600,21498710,108425900
205,utr_getoverhead,5790,6250,6800,5730,6030,6000,5920,6240,5770
206,construct_tree,13990,27040,763300,28910,29960,13100,29830,540960,29300
207,get_max_depth,9820,9480,9470,9250,11120,9040,9590,9260,9190
208,printself_andchildren,15290,15560,15400,14840,15440,14600,14740,14660,15630
209,printstats,548720,536910,502230,517010,1258870,587420,514800,512720,501700
210,print_multparentinfo,2430,2280,2160,1920,1900,2100,592270,2070,1990
211,utr_mpiwtime,8555640,301990,318320,1478840,296580,1719620,292420,10115850,1443290
212,init_mpiwtime,150,170,360,160,220,230,250,200,180
213,newchild,44390,33520,37070,33000,30590,32050,30910,32160,37480
214,is_descendant,2570,2390,2400,2410,2410,2390,2410,2260,2650
215,perf_utils_shr_mpi_chkerr_,600,740,710,620,740,780,650,880,890
216,perf_utils_shr_mpi_bcasti0_,1260,1250,1320,1460,4020,1500,1380,8790,1470
217,perf_utils_shr_mpi_bcastl0_,3330,1310,1230,1370,1380,2070,1420,1870,1540
218,perf_utils_shr_file_getunit_,786440,3670,4020,4980,5990,4200,6810,6210,8670
219,esmf_basetimemod_esmf_basetimesum_,3925210,3916840,3850930,3904240,3761930,3825240,3784290,3694270,3677770
220,esmf_basetimemod_esmf_basetimedifference_,1251370,1192030,1186500,1182150,1133210,1121530,1154860,1122810,1104560
221,esmf_calendarmod_esmf_calendarcreate_,1350,1180,6970,1320,1300,65020,1270,426970,1450
222,shr_mem_mod_shr_mem_init_,3579750,3121780,1831990,6190940,5117890,5411540,4382260,7769300,4591600
223,shr_mem_mod_shr_mem_getusage_,1000,1110,1140,940,1160,970,1050,1230,1160
224,shr_mpi_mod_shr_mpi_chkerr_,97080,93360,320810,110660,95830,106320,114050,1189180,98440
225,shr_mpi_mod_shr_mpi_bcasti0_,1052200,1644560,1788600,3217320,4167000,1468880,4175270,4467380,4476280
226,shr_mpi_mod_shr_mpi_bcastl0_,59170,52800,53170,55960,54750,54460,57570,54340,65040
227,shr_mpi_mod_shr_mpi_bcastc0_,4910,5210,6660,7190,144640,4850,6880,4740,5310
228,shr_mpi_mod_shr_mpi_bcastr0_,10340,9920,9510,9350,12370,9690,238230,12860,10450
229,shr_mpi_mod_shr_mpi_bcasti1_,85910,81370,95570,120640,105110,117550,112560,105680,107560
230,shr_mpi_mod_shr_mpi_bcastr1_,58770,51830,76990,103100,70080,81670,85450,68430,74910
231,shr_mpi_mod_shr_mpi_bcastr2_,5570,5190,6400,7290,5980,5720,6430,6640,6010
232,shr_mpi_mod_shr_mpi_bcasti2_,1880,2300,1750,2740,2020,5560,3210,2480,4900
233,shr_mpi_mod_shr_mpi_bcastr3_,4030,3580,7130,6510,292270,5330,8340,7030,6380
234,shr_mpi_mod_shr_mpi_minr0_,15460,12290,15050,11100,11980,13210,13330,11240,11950
235,shr_mpi_mod_shr_mpi_maxi0_,835820,17090,20710,14970,563500,1365770,11480,1938480,7548050
236,shr_mpi_mod_shr_mpi_maxr0_,12520,11530,11450,9800,1777230,10390,13910,9150,9790
237,shr_mpi_mod_shr_mpi_commsize_,2810,2200,3620,3610,2350,3260,3520,3270,3140
238,shr_mpi_mod_shr_mpi_commrank_,4970,4820,5590,5160,5630,5930,6520,4690,6300
239,esmf_stubs_esmf_initialize_,1622310,1695130,26450,3155970,6359840,2772260,4818650,3320910,3841710
240,esmf_timeintervalmod_esmf_timeintervalget_,1321430,913460,910840,888250,892160,912600,887470,882830,890550
241,esmf_timeintervalmod_esmf_timeintervalset_,1578720,1562810,1496060,1496920,1407140,1407040,1541640,1344950,1385110
242,esmf_timeintervalmod_esmf_timeintervalprodi_,5000,6700,7110,4800,4600,4820,8580,4710,6310
243,esmf_timeintervalmod_esmf_timeintervalsum_,1203940,1111200,1058890,1094270,1073280,1030160,1048840,1040980,1044810
244,esmf_timeintervalmod_timeintchecknormalized_,532820,509030,475650,504580,515340,448980,476220,450830,457120
245,esmf_timemod_esmf_timeget_,3368620,3232420,2968640,2912850,2858240,2838320,2935390,2874190,2760480
246,esmf_timemod_esmf_timeset_,950430,855890,814840,862300,760580,776270,780610,758640,764380
247,esmf_timemod_esmf_timecopy_,3600500,3568840,3463230,3454830,3465120,3506900,3534610,3491030,3536110
248,shr_file_mod_shr_file_getunit_,90960,152400,111980,12921100,84080,2482630,601770,100090,923390
249,shr_file_mod_shr_file_freeunit_,2670,3880,2780,3090,4910,2550,2830,4570,3530
250,shr_file_mod_shr_file_setlogunit_,435260,793550,437380,18970,1626390,1997950,2257690,1516110,25710
251,shr_file_mod_shr_file_setloglevel_,469420,592650,14420,15521940,1525740,596300,1580020,2495490,2977340
252,mct_mod_mct_avect_getrattr_,1264500,6790,1179450,3280,2700,2973210,2510,1132980,2150
253,mct_mod_mct_avect_vecmult_,1742990,1004050,555900,269440,170630,152470,101090,100830,74740
254,mct_mod_mct_myindex_,275901370,263378940,243907780,227073620,227900840,204496290,204821170,199922990,190443590
255,seq_drydep_mod_seq_drydep_read_,2455000,3174600,5726860,8868110,18000710,10079390,8960000,12140180,43089390
256,seq_drydep_mod_seq_drydep_init_,3354650,2558120,202260,1876740,4099590,2686240,20494150,38074090,12480270
257,new_cosz_mod_new_cosz_,5967670,4985670,962320,543510,394820,1513400,1855730,741420,1928410
258,new_cosz_mod_find_group_name_,142390,2270940,129370,109750,121230,107580,122960,103270,167840
259,new_cosz_mod_to_lower_,610,690,560,540,350,430,470,450,630
260,shr_orb_mod_shr_orb_decl_,1283310,1676580,129550,82370,72800,59090,1135750,46670,294740
261,perf_mod_perf_defaultopts_,380,530,400,190,140,180,240,270,660
262,perf_mod_perf_setopts_,1004560,2183180,1907460,785060,1219900,1688210,750410,1739930,21350
263,perf_mod_t_barrierf_,4440,5330,4570,5060,4840,4970,6960,6380,5240
264,perf_mod_t_prf_,13964890,42899950,49840500,66812610,108907610,110372200,137184510,115793810,50532390
265,perf_mod_t_initf_,1191800,2861430,72200,2871360,7131150,2678610,2027850,1707190,1570940
266,seq_comm_mct_seq_comm_init_,1688440,3221170,2513780,3410060,4654840,4641530,4079830,5013700,4823470
267,seq_comm_mct_seq_comm_setcomm_,2971640,932170,104540,2328400,4838480,5109500,8713960,2074040,2313200
268,seq_comm_mct_seq_comm_joincomm_,18100,15240,938660,14980,2850410,875670,14550,21182550,16040
269,seq_comm_mct_seq_comm_printcomms_,4079560,8472730,9217420,4612170,6332990,6448780,322530,6492020,7206660
270,seq_comm_mct_seq_comm_setptrs_,48340,38120,1043640,38780,36050,835100,40070,922160,42680
271,esmf_alarmmod_esmf_alarmset_,9080,9370,9420,9230,9410,10430,9600,9330,9980
272,esmf_alarmmod_esmf_alarmgetringinterval_,42290,31880,36230,26310,40130,32080,26020,34680,33870
273,esmf_alarmmod_esmf_alarmgetringtime_,117200,111200,109630,107350,92940,97030,126030,95610,112880
274,esmf_alarmmod_esmf_alarmget_,4300630,4772290,4644980,4718210,4580190,4960280,4851270,5012500,4884770
275,esmf_alarmmod_esmf_alarmringeroff_,385640,462530,317090,294650,309990,315150,301420,281660,310330
276,esmf_alarmmod_esmf_alarmisringing_,156170,184450,156200,150830,155960,151990,159810,170280,159460
277,shr_string_mod_shr_string_countchar_,167440,168300,174350,171140,179680,167360,167550,168110,167820
278,shr_string_mod_shr_string_toupper_,620,480,420,590,540,470,440,520,480
279,shr_string_mod_shr_string_tolower_,210,310,310,370,310,280,270,240,280
280,shr_string_mod_shr_string_listgetindexf_,33870,31520,30980,31010,32200,32640,40160,41590,30660
281,shr_string_mod_shr_string_listgetindex_,4419550,1993970,1685640,2261980,5739580,19048880,3137060,1644010,3184300
282,shr_string_mod_shr_string_listgetnum_,219870,205050,202370,807270,225720,234750,196880,197190,197650
283,seq_map_mod_seq_map_avnormavf_,6899470,3111210,1411000,738740,538560,383750,280500,206240,186370
284,seq_map_mod_seq_map_avnormarr_,4879500,2750790,1309060,1089650,1145880,1746710,690080,640310,486740
285,esmf_clockmod_esmf_clocksetold_,7680,9510,8000,10330,7470,4860,8030,4850,8760
286,esmf_clockmod_esmf_clockset_,860,770,730,740,2280,740,760,800,730
287,esmf_clockmod_esmf_clockget_,3397490,3148380,2648510,2507490,2461150,2430660,2352880,2355230,2426550
288,esmf_clockmod_esmf_clockgettimestep_,107460,101320,112550,101320,102370,111330,117850,98370,106390
289,esmf_clockmod_esmf_clockaddalarm_,8890,9110,9280,8930,10270,9060,9250,11380,9250
290,esmf_clockmod_esmf_clockadvance_,3917830,4003560,4035570,4069890,3955020,3945190,4067180,3956220,4002330
291,shr_mct_mod_shr_mct_smatpinitnc_,974800,817010,153300,331800,53890,2315670,432850,3696410,1202620
292,shr_mct_mod_shr_mct_smatreaddnc_,346666830,345969900,349833800,358330620,346094240,348646350,348801680,345511110,350792550
293,seq_flds_mod_seq_flds_set_,723020,1603360,162780,2545070,4134630,71210,2731410,2640740,635710
294,seq_flds_mod_seq_flds_catfields_,879790,47550,46600,843960,48350,49960,47650,47230,536120
295,normalize_basetime_,2391170,2299010,2232180,2293220,2239050,2234050,2256440,2185890,2163080
296,normalize_time_,5283200,5263340,5310050,5280490,5238910,5296620,5328500,5182190,5235450
297,normalize_timeint_,2332540,2320610,2224810,2158720,2146710,2148630,2185690,2109200,2143380
298,initdaym_,1630,1550,1300,1400,1350,1250,1620,1390,1610
