16,30,44,56,68,80,104,116,128
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
71,seq_timemgr_mod_seq_timemgr_etimeget_,554560,471790,491970,456390,550020,503240,478910,458860,459970
72,seq_timemgr_mod_seq_timemgr_eclockdateinsync_,254890,188840,204180,199060,288270,196840,187680,215630,246040
73,seq_timemgr_mod_seq_timemgr_esmfcodecheck_,351250,302330,312010,264980,294840,283790,291260,294060,321910
74,subgridmod_p2c_,95263580,49175040,33986650,26836640,23421370,18730410,14416920,13580200,12903230
75,subgridmod_buildfilter_,23469580,13284360,8315350,8216810,6017500,4711210,4161740,3600570,3402610
76,lake_newsnow_lake_,5995100,3915130,1908650,1785970,1922770,1271140,834260,1114250,1138590
77,lake_laketem_,285546040,184210810,103157660,84022240,81018110,60876540,38627310,39097430,43467930
78,lake_snowwater_lake_,8066340,5023030,3113920,2351530,2857590,2110550,1116930,1180330,1706380
79,lake_roughness_lake_,35972450,22665010,12337680,11052780,10558740,7863720,4312910,4468830,5323220
80,lake_hconductivity_lake_,37127150,23728820,13029470,11169740,10472620,8241110,4806780,4997630,7537470
81,fireseason_,52776110,28597070,18859750,14725270,12246160,9882480,7575660,7736500,6465140
82,dgvmphenology_,1712540,844850,590050,475140,405980,316800,190410,170450,191490
83,svatthermal_,1200748070,629385630,428315820,337129400,294360660,231359470,177240860,165422730,153406170
84,albland_,91118110,49246680,31061220,24672200,21222900,16840590,12468430,11882890,11216450
85,cdiff_,739763750,399642280,270850010,209460860,172957650,141349340,110148880,104944630,92703230
86,combo_,2341610,1284960,714560,616390,697280,492050,438210,403640,320350
87,dewfraction_,131006050,71225690,47586020,39319960,32990160,26798350,19371660,18759130,17810020
88,eroot_,526307570,273580530,186628750,150062840,127184040,100945410,72654970,75712900,65127760
89,groundfluxes_,1170698600,620821620,358660020,367629480,251473690,246204270,193152640,131352720,150306530
90,groundtem_,538358170,258086710,191869070,150415870,125030180,100425140,79544430,73449180,67483400
91,hcapacity_,26631430,12851470,8996780,7673820,6624660,4900420,4168290,3783170,3515810
92,hconductivity_,346317040,173490210,83822140,107656940,56671200,67633140,54778660,31775540,32540040
93,hconductivity_lakesoil_,15890710,9254620,5152860,4652820,4249440,3214990,1997620,2000130,2297820
94,leafinterception_,83060230,47635890,30640620,24521200,20907800,16871800,12719180,12001040,12663200
95,leaftemone_,2799000080,1491859210,986073580,859810520,688562660,562015230,399832300,392394210,354826960
96,leaftemtwo_,5105734250,2858174040,1861868190,1551950300,1262317780,1024492320,739559770,750661690,677604370
97,meltf_,335043830,169110960,119992990,94496120,82941490,63066950,50621180,46256930,43810730
98,moninobuk_,11496445550,6184161210,4310933890,3429445340,2970727700,2357929040,1672572990,1627071800,1565959880
99,moninobuk_lake_,240773760,156796360,83326390,71819150,63903230,51118000,32430860,30171990,36901140
100,moninobukini_,66071780,31555290,24100330,18899240,17169580,13311510,10102310,9405920,9014620
101,psi_,5531858710,2957349590,1944832810,1637241600,1315312420,1138042250,798714600,758307570,714888550
102,netsolar_,32454090,16152310,10586250,8352720,7161350,5789040,4366560,4019130,3843110
103,newsnow_,32861600,28762550,12017930,9654930,8042560,6661040,4938900,4903620,4235430
104,orb_coszen_,99263550,56154590,50200910,27790180,27980780,28206230,17177940,17375100,15195040
105,qsadv_,749609170,456531760,266929580,220976930,178508230,146519400,103402990,106289130,96560630
106,rain_snow_temp_,2349970,1432260,796850,684450,649200,553760,303430,371450,401910
107,snowage_,14234040,7150940,4845800,3866190,3673450,2643670,2029270,1927620,1826170
108,snowcompaction_,27893690,14018280,11077810,8081290,7374930,5152200,4635750,3868430,4263640
109,snowfraction_,40612600,23500350,13771180,11296230,9616090,7257300,5475040,5576470,5330950
110,snowlayerscombine_,8972700,4230970,3473390,2663490,2467750,1789110,1594180,1393910,1520950
111,snowlayersdivide_,14961980,7704420,5691070,4569250,4367430,3022070,2615110,2275880,2360570
112,snowwater_,32113790,18004420,11799900,9208620,8433390,6033250,5604300,4540260,4930700
113,soilwater_,572459050,303311900,278505830,161584630,185353000,107261700,82507970,109677320,73949550
114,stomata_,20427003410,10666516440,6913075960,6105639730,4599371180,4036070450,2725920510,2844986920,2550827790
115,stomata_sortin,4725572490,2662706320,1687898780,1420885390,1223050880,942345760,684130760,689909090,636603640
116,subsurfacerunoff_,20359910,8643460,6279090,5411190,4280310,3176370,2360910,2546410,2146840
117,surfacerunoff_,117468340,45872910,41570830,30855150,25168060,27423530,21318640,19968980,20611440
118,tridia_,1125891090,586913360,395042680,317425290,265742410,213633350,166262980,161541370,140531140
119,twostream_,134599820,74998370,47244300,38893230,32509500,25997700,18806580,18436550,17365080
120,wetbulb_,10370320,6644780,3699930,3102830,2989330,2246430,1305310,1312110,1480170
121,runoffmod_updaterunoff_,37109020,39216000,36037250,35135110,35002870,34486530,38446980,37075950,39596740
122,timemgr_ticktime_,182290,122170,108620,96280,169600,92520,79450,119100,112130
123,timemgr_get_curr_date_,15243020,8878980,5740280,3949520,3789000,3034660,2336050,2382940,2007130
124,timemgr_is_leapyear_,80564930,45856360,30127800,23681590,19702140,16505010,12674980,11690440,10887320
125,timemgr_get_ndays_of_month_,48352010,25722080,18116930,13802140,11679610,9371920,7325910,7110450,6033400
126,timemgr_get_curr_calday_,63050,58660,45190,58680,43320,35150,70820,39980,47940
127,timemgr_get_prev_date_,59550,49750,49920,52720,44940,52800,50080,49780,61440
128,timemgr_is_newmonth_,99393830,57406960,36538470,29319110,24562020,19824280,15073730,14620320,13613680
129,timemgr_is_newhour_,14480,10610,18160,17970,12020,8960,14690,8330,14410
130,timemgr_get_yrmndyhhmmss_,75940,77490,70460,52660,80070,63850,64860,61110,78770
131,colm_varmod_colm_gridvar_free_,6800,7400,6860,8600,10800,7700,7790,5610,4260
132,colm_varmod_colm_pcgvar_free_,10130,7170,7190,10020,7010,4740,9710,7640,11720
133,colm_varmod_fldv_dgvm_init_,130140320,67018720,44030290,33989230,28237040,23989690,18670880,17708460,15390720
134,colm_varmod_fldv_init_,79592740,40958510,26666290,20651430,16860000,14362820,11269890,10030430,9329010
135,colm_varmod_forc_free_,8930,6390,6130,15080,6470,6770,5820,5220,6630
136,colm_varmod_fldv_free_,958210,2354380,2195440,2268500,1958240,1823880,2332730,2384380,2216870
137,dgvmtimevar_cal_t10_,27433860,17841510,11460860,8164970,6655180,5284830,4249260,3817010,4946820
138,dgvmtimevar_cal_tmomin_,50838480,29383080,18063030,14841950,12551780,10014430,7512230,7238990,6842950
139,dgvmtimevar_cal_an10_,16876230,9663150,5992510,4883080,4098200,3401050,2431880,2303270,2372610
140,dgvmtimevar_cal_wf_,22287770,11865460,8428800,6510000,6278840,4592860,3534080,3373300,3033380
141,dgvmtimevar_cal_tsoi25_,8184120,4460980,3139330,2367590,2146850,1552150,1348100,1237100,1701290
142,littersom_,2167534960,1142854300,762936170,592885970,491240740,399690350,312274320,298620200,264677510
143,lpjave_,66173340,36426600,23563210,18655480,13979430,10837820,8115700,7400630,6854750
144,landuse_landuse_cflux_,8889690,10080990,8582560,8304280,9409450,8465350,9763950,8375200,9246030
145,landuse_landuse_exit_,1220,1070,1750,430,380,1660,330,350,240
146,spmd_decomp_spmd_var_dealloc_,5010,4340,5860,8790,4680,4180,8730,12720,13120
147,clmmain_,1482222820,799739370,531584780,417263330,360222470,282264640,215239600,207691360,192397350
148,spmdgathscatmod_spmd_compute_mpigs_,80630,85120,51950,111240,63100,51130,52390,53570,75970
149,spmdgathscatmod_gather_2darray_real_,1820,1410,3000,2590,1550,2110,2280,2900,2250
150,spmdgathscatmod_allgather_2darray_real_,123440,69510,155160,84560,193480,74590,90130,343990,122140
151,colm_cplmod_colm_cpl_l2a_,40667570,42582900,32453880,31218220,30620190,30190460,29828900,29680920,29789530
152,colm_cplmod_colm_cpl_a2l_,17406170,9107020,6660180,4980580,4604320,3594330,2984010,2860140,2496590
153,colm_cplmod_colm_cpl_exit_,6950,15630,6350,15570,4270,6220,12350,10490,11130
154,lpjdriver_,755508900,401479130,274056500,217505210,190398300,151875220,117241520,109949860,102531090
155,water_,534755030,262731250,199306250,159075130,132567360,103978100,78665510,77185950,71158590
156,flux_p2g_,384817920,198397540,147145200,107225810,87137870,74746460,55734560,53819160,49720180
157,flux_p2g_grass_,64016650,33722080,23107230,18320690,14917650,12555630,9552110,9157590,8457680
158,flux_c2g_,19324880,10233910,6932450,5645020,4662680,3933790,3114330,2935660,2735400
159,flux_c2g_3d_soil_,72006330,39042000,26076400,20974740,17930430,14633810,11411650,10542150,9824220
160,flux_c2g_3d_lake_,11467580,7057170,4332390,3500830,3181240,2508760,1944340,1818880,1842520
161,fluxave_,166801530,94478370,71397820,53403530,48452290,38389920,30557200,30842570,27019670
162,rtmmod_rtmriverflux_,233327760,220486070,199118250,195336620,190538900,189219760,195837610,192970830,201694410
163,rtmmod_updateinput_,15441350,13987660,13643400,12913220,12830880,12039080,12944790,12058980,15854910
164,rtmmod_rtm_,367740260,348570350,310318700,309556420,304468940,302613410,315298250,309620670,319196000
165,rtmmod_restart_rtm_,34480,24590,43780,706010,1147270,34040,38170,37390,29230
166,colm_rtmmod_colm_rtm_drv_,2781930,1510370,1021680,871950,748470,605010,498750,512000,504760
167,nchistmod_nchist_exit_,63890,71600,73270,182960,78520,72860,67180,159200,164370
168,nchistmod_nchist_update_,534046680,304279530,212495770,171401060,144859060,127610530,103977010,95255650,90611090
169,nchistmod_nchist_prewrite_,71800,58450,43830,41320,85850,45080,44890,52680,57960
170,nchistmod_nchist_write_,95270,75760,65490,75460,107320,55750,60980,84090,80990
171,lpwrite_,3461790,3291330,2641100,2597330,2953160,2631500,2202950,2270720,2358400
172,colm_iomod_writehistdata_,795650,6140440,463210,387380,550900,370370,406340,358220,380800
173,colm_iomod_write_colm_restart_,88920,47670,985460,562340,1433940,1222450,1399480,1015680,724970
174,colm_iomod_write_colm_sbc_,19810,10450,16830,15180,22880,30660,25820,38730,248890
175,colm_iomod_writec_1d_i4_,3190,3000,3020,3600,4580,5210,6640,7640,8620
176,colm_iomod_writec_1d_r8_,24740,87940,31930,42870,57290,62120,82340,104150,113870
177,colm_iomod_writec_2d_r8_,36970,33350,49780,59060,85050,89470,142960,328620,205900
178,colm_iomod_writep_1d_i4_,3040,3200,4390,5130,6450,5720,7290,8680,9630
179,colm_iomod_writep_1d_r8_,103910,129980,178650,233730,351270,365250,520630,595770,703690
180,colm_iomod_writep_2d_r8_,668810,496380,2611680,2367840,1377050,1554140,1182990,872330,1535790
181,colm_iomod_writep_3d_r8_,17600,15080,26450,30880,203140,60480,391430,88960,96590
182,vegdata_interp_vegdata_,98763590,48938770,31770110,24842560,21874710,16332060,12375800,12793330,12478970
183,clmdriver_,3211777420,1723364070,1137480450,911296630,805594140,619376860,479346170,441229250,427206070
184,colm_cpl7_build_clm_l2a_,16415530,8701710,6282870,4995060,4611760,3737290,3177980,2817180,2782470
185,colm_cpl7_build_clm_a2l_,11991770,6292670,4463160,3610920,3206030,2650190,2267190,2284820,1798120
186,colm_cpl7_clm_drv_,1612960,1194530,967940,704290,1083090,658230,798470,780150,805990
187,lnd_comp_mct_lnd_run_mct_,5087260,6045030,4351760,4162180,4935280,3701910,5232470,4074830,3536790
188,lnd_comp_mct_lnd_export_mct_,22447030,12542820,8349410,6518660,5497790,4668070,3654750,3376620,3027890
189,lnd_comp_mct_lnd_import_mct_,24941640,14561700,11738500,9816450,6665930,5926090,5274200,4928410,4008910
190,lnd_comp_mct_rof_export_mct_,3976600,1980450,1405540,1016220,970290,837750,659820,590270,506730
191,ccsm_comp_mod_t_drvstartf_,327240,279070,308840,321930,301600,271810,394210,301930,278680
192,ccsm_comp_mod_t_drvstopf_,184160,134950,153120,137660,200280,131170,143000,143600,135540
193,MPI_Allgatherv,414864260,320223730,715081990,207971830,497413200,543787140,626234300,633569330,352359810
194,MPI_Gatherv,3091312350,2991881400,3090142780,3032283850,3250165520,2776021070,2879975270,3203165420,2944590790
195,MPI_Wtime,915770,768690,703270,645920,781780,667350,589650,719970,649090
196,mpi_allgatherv_,38680,26580,31680,23160,40060,26190,34900,23380,38390
197,mpi_gatherv_,28530,42320,26040,37580,41400,32010,39090,32720,34060
