16,30,64,128,192,256,384,448,512
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
27,m_attrvect_icopy__,3340380,3126940,3080000,3025490,3313190,3083080,3237040,3214010,3343410
28,m_attrvect_copy__,4229160,4323280,4308090,4141220,4232990,4224830,4393200,4092330,4336050
29,m_attrvect_avavsharedattrindexlist__,9208050,9449150,8598380,8451040,8263160,9413770,9089840,10016160,10099670
30,m_attrvect_sharedindicesonetype__,3149330,3068020,3267070,3195510,3169210,3164050,3096510,3051920,3184880
31,m_attrvect_cleansharedindicesonetype__,2301700,2203320,2267270,2468660,2523500,2511970,2490590,2168400,2287760
32,m_globalsegmap_nlseg__,620730,673200,590070,632010,903500,648900,1176970,703100,1034760
33,m_globalsegmap_processstorage__,570170,612880,571200,595950,820930,639830,1070380,639820,933710
34,m_globalsegmap_orderedpoints__,796780,729830,656130,658940,858350,678880,1097560,677330,1002410
35,m_sparsematrix_indexia__,2421920,2435270,2419420,2408720,2548370,2505260,2442480,2369660,2511990
36,m_sparsematrix_indexra__,1048320,1024450,1092460,1108000,1153170,1106360,1068560,1086700,1059870
37,m_rearranger_rearrange__,1522897360,811832840,291205290,198875340,212240200,158682660,163332320,142045150,152752260
38,m_matattrvectmul_smatavmult_datalocal__,1524548170,799260960,387703770,184258020,100977340,97245920,48542230,38490300,35396440
39,m_matattrvectmul_smatavmult_smplus__,3217540,2976550,4652250,2774200,2925550,2991090,2992380,2998420,5178050
40,pio_support_checkmpireturn_,56060,52660,56790,65220,68870,102850,120560,126620,204950
41,alloc_mod_alloc_check_1d_long_,78080,73440,80830,79260,76850,114080,86080,83440,91720
42,alloc_mod_alloc_check_1d_int_,76280,75800,91000,92780,80220,132220,120110,117800,158250
43,alloc_mod_alloc_check_1d_double_,56320,57100,55600,74220,56870,135020,151210,160350,201030
44,alloc_mod_dealloc_check_1d_long_,1162660,27640,38860,41580,29010,131780,108770,118630,136180
45,alloc_mod_dealloc_check_1d_int_,32680,21580,24340,31000,37900,55140,58070,56640,81170
46,alloc_mod_dealloc_check_1d_double_,19840,15450,21530,19660,17830,36160,29530,35130,65680
47,pio_utils_check_netcdf_,255000,271780,280900,304510,283130,534470,575780,595430,678640
48,ionf_mod_create_nf_,360,440,830,630,530,770,410,440,380
49,ionf_mod_close_nf_,150,530,570,200,460,240,210,210,180
50,nf_mod_inq_varid_vid_,35680,38320,39620,41180,40130,61500,69040,71860,105050
51,nf_mod_inq_varid_vardesc_,33070,36860,36770,44330,39040,66850,70680,63800,91900
52,nf_mod_inq_varndims_vid_,41740,46080,50150,55050,47560,73280,76120,68740,97870
53,nf_mod_pio_enddef_,370,620,1550,540,680,580,820,840,770
54,nf_mod_pio_def_dim_,7660,7610,8380,8450,8450,12230,16970,15210,18250
55,nf_mod_def_var_0d_,2650,4270,2680,2790,2710,4530,5440,5420,6730
56,nf_mod_def_var_md_,52020,53120,49280,54790,59260,88370,113960,106250,130360
57,pionfwrite_mod_write_nfdarray_double_,20330,20020,26310,23560,20290,44310,37250,35200,63230
58,pio_mpi_utils_pio_type_to_mpi_type_,460,530,420,560,800,750,780,390,740
59,box_rearrange_box_rearrange_comp2io_double_,387560,112610,142460,169700,169290,5123450,301540,296480,422130
60,box_rearrange_find_io_comprank_,13000,12600,14790,19770,22300,41050,43360,42630,77640
61,box_rearrange_gindex_to_coord_,959100,500540,236280,122370,74340,57400,43740,33090,29980
62,box_rearrange_find_ioproc_,3124510,1721740,1015430,749560,653080,571580,507240,469060,431070
63,box_rearrange_compute_dest_,3431930,1831670,906740,467010,309120,317820,193120,179000,166840
64,box_rearrange_box_rearrange_create_,153640,100980,90590,104680,130780,4599770,232490,245160,302210
65,box_rearrange_compute_counts_,1527790,821560,3705430,252130,182020,193200,172010,158470,170950
66,box_rearrange_box_rearrange_free_,5660,6130,8080,8330,8950,5834790,14450,13750,20230
67,rearrange_rearrange_comp2io_double_,20750,14170,16240,18370,15610,27630,18420,19460,31950
68,rearrange_rearrange_create_box__,1830,1730,1860,2510,1790,1970,2320,2150,3240
69,rearrange_rearrange_free__,1840,1260,1810,2110,1600,2200,2300,3260,2270
70,piolib_mod_pio_initdecomp_dof_,7770,8280,9760,9400,8070,13500,11390,8270,14110
71,piolib_mod_dupiodesc2_,320,380,400,560,560,1280,550,970,1330
72,piolib_mod_createfile_,1390,1260,1680,2040,1430,1430,1380,1280,1560
73,piolib_mod_freedecomp_ios_,3330,3450,13500,4470,3870,10550,6580,7740,8520
74,piolib_mod_closefile_,530,540,530,1040,560,540,380,510,360
75,piodarray_write_darray_1d_double_,29490,29690,38070,44650,33460,80540,67880,59980,124560
76,piodarray_write_darray_nf_double_,1243020,109570,137390,145390,126960,256240,185610,209410,307570
77,pionfatt_mod_put_att_text_,101600,94560,87560,103610,100460,153220,156630,172210,200420
78,pionfatt_mod_put_att_double_,23940,24450,21630,27710,23890,42730,51060,45790,82820
79,pionfput_mod_put_var_0d_text_,400,550,670,500,1050,540,520,600,510
80,pionfput_mod_put_var_0d_double_,880,970,880,1270,1400,930,1530,1030,1040
81,pionfput_mod_put_var_1d_double_,630,450,850,790,1140,900,920,1090,1000
82,pionfput_mod_put_var_0d_int_,1560,1320,2440,2500,2230,2420,2600,2470,3560
83,pionfput_mod_put_var_vdesc_1d_double_,1010,660,550,990,790,820,640,870,910
84,gptlstart_,1617070,1629830,1700300,1668980,1749810,1904150,1935810,1929470,2135800
85,gptlstop_,1917800,1875490,1979720,1866290,1763200,2045320,2205000,2221310,2273300
86,update_ll_hash,8430,9450,7460,7900,7520,9320,9890,10890,11750
87,update_parent_info,974780,1257320,1143260,1763450,1605080,1623460,1343250,1336670,5063660
88,update_ptr,904130,909940,953900,979230,927170,944830,995780,1014320,1015070
89,GPTLstart,4083500,4793080,8016640,6611850,6097360,6014070,6199130,6326290,6246630
90,getentry,5809340,5063300,5782410,5500480,5720700,5328540,5398970,5399200,8124300
91,update_stats,583870,651410,688420,711870,533940,575800,675430,562200,651740
92,GPTLstop,2913460,2825710,2954320,2662950,2651910,2871630,3020120,2979690,3337920
93,utr_mpiwtime,2188680,2216410,2202870,2182120,2115460,2266970,2277380,2460490,2667020
94,esmf_basetimemod_esmf_basetimesum_,301180,310410,436480,425260,383370,417260,355630,369970,370250
95,esmf_basetimemod_esmf_basetimedifference_,127040,128110,178280,165280,163280,172720,140850,170890,158270
96,shr_mpi_mod_shr_mpi_chkerr_,1460,630,650,600,660,1180,750,1210,1450
97,shr_mpi_mod_shr_mpi_bcastl0_,2630,2140,2310,3300,3350,2420,3330,3140,3750
98,shr_mpi_mod_shr_mpi_bcastc0_,1210,650,630,980,550,760,1070,830,770
99,shr_mpi_mod_shr_mpi_bcastr3_,740,1000,1150,1100,1390,950,840,1860,960
100,esmf_timeintervalmod_esmf_timeintervalget_,128010,123830,202190,187240,165510,6066700,162480,188660,143430
101,esmf_timeintervalmod_esmf_timeintervalset_,189720,263940,330290,343850,321660,330730,291100,319560,301370
102,esmf_timeintervalmod_esmf_timeintervalsum_,131950,152110,214770,232970,223030,247700,213570,232110,193500
103,esmf_timeintervalmod_timeintchecknormalized_,78610,94200,160040,151580,106950,95580,121920,84580,112340
104,esmf_timemod_esmf_timeget_,389600,443600,586130,646020,588130,562970,522510,528040,479580
105,esmf_timemod_esmf_timeset_,109440,139280,257210,233020,225170,249070,199520,216570,557180
106,esmf_timemod_esmf_timecopy_,224140,283130,387850,447620,412790,302920,282920,366080,283140
107,new_cosz_mod_new_cosz_,103439510,55828450,26534280,14554780,9182650,6862570,4842200,4000100,3539190
108,perf_mod_t_barrierf_,401610,417770,479340,443200,448400,478090,664410,666160,578840
109,seq_comm_mct_seq_comm_setptrs_,845250,805460,931200,959980,867910,931870,1044740,753070,1757080
110,shr_flux_mod_shr_flux_atmocn_,147630590,74640580,37822430,22078840,14655620,13752880,28929770,5156900,21801700
111,shr_flux_mod_cor30a_,2039308410,1214920360,567274580,284926770,177991380,146893950,109906330,67679980,101168580
112,shr_flux_mod_psiuo_,1486844270,788019510,385951410,267546820,130299260,102526180,64788710,48991660,73509230
113,shr_flux_mod_psit_30_,1725896720,1544691610,440327190,244122510,147987600,118315910,92553410,54984220,81408250
114,shr_string_mod_shr_string_lastindex_,2334120,1324270,1279590,1333290,1291300,1331960,1310390,1267170,1304530
115,shr_orb_mod_shr_orb_decl_,585500,462870,296800,206650,240010,194490,262870,224600,208560
116,seq_map_mod_seq_map_avnormavf_,1361638910,675513200,333312350,173387130,117277320,86742170,64520490,52995250,44574230
117,seq_map_mod_seq_map_avnormarr_,1118137730,606307240,280794870,155125390,104122870,80418000,58817240,52797800,58473980
118,esmf_clockmod_esmf_clockget_,351830,411600,582830,701670,618190,606200,528330,575850,504510
119,esmf_clockmod_esmf_clockgettimestep_,17110,26170,70500,88270,38970,52540,42630,42810,40800
120,seq_flds_mod_seq_flds_esmf_metadata_get_,225065280,29369900,127670170,33595100,36520610,41390750,68040610,71783750,82078330
121,normalize_basetime_,172170,170230,243070,266970,226670,213080,236200,215160,196700
122,normalize_time_,218640,266420,374050,379980,312450,313210,304250,315480,286540
123,normalize_timeint_,238380,264630,338580,328930,314600,348120,296550,302120,310280
124,timegetmonth_,469720,483430,628380,801500,660850,746270,702220,753930,720840
125,timegetdayofmonth_,185730,207400,249970,291120,226980,245040,228850,243410,241230
126,timeaddmonths_,84850,82390,121060,139690,129760,116010,106290,108520,97960
127,seccmp_,218370,251780,336960,373610,340340,294780,308990,324000,286490
128,c_esmc_basetimesum_,189520,214050,391030,367490,351530,339980,310350,329050,325690
129,c_esmc_basetimedec_,149060,178500,317180,326680,273260,254770,227460,230430,532200
130,c_esmc_basetimediff_,96600,143870,162450,180760,147980,159990,139520,172050,140520
131,shr_cal_mod_shr_cal_date2ymd_,2090,560,540,520,430,540,630,520,760
132,shr_cal_mod_shr_cal_ymd2date_,30520,53250,110980,78250,74450,79160,47210,75290,64780
133,seq_io_mod_seq_io_wopen_,3610,857030,3410,62910,1865620,4320,1565920,3810,10087800
134,seq_io_mod_seq_io_close_,4850,3550,5720,4850,3270,4290,4450,4750,8370
135,seq_io_mod_seq_io_write_av_,1848890,1718020,1265490,1190740,2539180,1678970,1649870,1703870,2228020
136,seq_io_mod_seq_io_write_int_,18760,18650,2359100,22080,21540,36540,38910,40340,46540
137,seq_io_mod_seq_io_write_r8_,7630,8690,2373750,1347720,8800,41650,5915390,12740,14170
138,seq_io_mod_seq_io_write_r81d_,7330,7800,8980,8150,8680,16040,16960,17560,19480
139,seq_io_mod_seq_io_write_char_,19965770,6090,1723640,66260,7120,4291770,10890,8946850,7607320
140,seq_infodata_mod_seq_infodata_getdata_,2468120,2570890,2835420,2806710,2642440,2285660,2309530,2093740,2128090
141,seq_cdata_mod_seq_cdata_setptrs_,3344620,2518630,2961610,2457410,2608220,7064340,2600790,2429110,2443390
142,seq_timemgr_mod_seq_timemgr_eclockgetdata_,529010,493790,696790,574930,551230,558940,551000,531390,526350
143,seq_timemgr_mod_seq_timemgr_etimeget_,147110,174290,280200,282770,238280,255000,245570,261150,257080
144,seq_timemgr_mod_seq_timemgr_esmfcodecheck_,166530,243010,389140,374280,327180,306400,255200,234810,235230
145,seq_diag_mct_seq_diag_zero_mct_,270310,290200,381360,332810,285880,310690,266390,291470,234670
146,seq_diag_mct_seq_diag_accum_mct_,992970,1040540,1367620,1673960,1380280,1229930,1064540,1006710,951500
147,seq_diag_mct_seq_diag_atm_mct_,58800450,33745030,18785780,10695660,6792170,10446690,3500950,3233690,2558190
148,seq_diag_mct_seq_diag_lnd_mct_,9252960,5970900,27100790,2338410,3979410,3179380,8135840,641840,9386020
149,seq_diag_mct_seq_diag_rtm_mct_,2657290,1630190,1096850,849210,451160,307920,362560,283060,220010
150,seq_diag_mct_seq_diag_ocn_mct_,64753820,35564450,25436360,8534880,5607030,6150330,4450730,3121150,3137090
151,seq_diag_mct_seq_diag_ice_mct_,75402690,48452260,34120910,14908420,12443260,8152880,10423540,3566860,35755240
152,seq_diag_mct_seq_diag_print_mct_,327060,366630,8633790,556390,2466200,289510,286110,2332500,268220
153,mrg_x2o_mct_mrg_x2o_run_mct_,89779610,48205310,25166420,19565770,9546910,6370960,4766910,3770850,3131860
154,mrg_x2a_mct_mrg_x2a_run_mct_,23784010,12889570,6170310,3241650,2477680,1980580,1454640,1215090,50271330
155,map_atmice_mct_map_ice2atm_mct_,307130,308490,328940,319760,366050,326060,278010,287320,348650
156,map_atmlnd_mct_map_atm2lnd_mct_,177620,143890,200640,220930,187440,135170,139270,179810,153140
157,map_atmlnd_mct_map_lnd2atm_mct_,616420,631500,559740,581350,579890,618460,687200,574750,657070
158,map_atmocn_mct_map_atm2ocn_mct_,764930,740310,782550,633240,736570,683350,716510,614540,816050
159,map_atmocn_mct_map_ocn2atm_mct_,375940,356610,367530,300350,412920,326360,333770,333830,366140
160,map_atmocn_mct_map_npfixnew4r_,5764220,5564770,7486430,6851980,6193910,24583640,13623000,10951730,19680090
161,seq_rest_mod_seq_rest_write_,7191950,4582240,5967350,2435370,3002480,13613640,21901560,34134610,22931080
162,seq_frac_mct_seq_frac_set_,17106240,10214650,5528490,2960740,2463170,1945710,1832760,1709850,16640950
163,seq_frac_mct_seq_frac_check_,15590000,8715960,4822360,2700300,2119310,1820540,1529170,1449790,26842460
164,seq_flux_mct_seq_flux_ocnalb_mct_,61331940,32940800,15956780,10488940,5722420,4304610,3115260,2678780,2297460
165,seq_flux_mct_seq_flux_atmocn_mct_,42612110,21946390,11411390,6814040,4976010,3176380,2536920,1974260,1668670
166,mrg_x2i_mct_mrg_x2i_run_mct_,9717630,5279650,2785390,1565620,1121740,862600,730110,638760,1815220
167,ccsm_comp_mod_t_drvstartf_,6146110,5634300,6141880,6038900,5844150,6051970,6215830,6072100,6403140
168,ccsm_comp_mod_t_drvstopf_,2888540,2543330,8715330,2689330,2557030,2816100,2933780,2985130,3261670
169,MPI_Irecv,3072770,2985420,2836910,2616960,3753740,4769800,4446030,7175600,6484290
170,MPI_Isend,11391480,14762120,28176520,51180190,16595480,39594670,73360550,316144730,214113050
171,MPI_Wait,427862560,288111990,200954910,168049630,1478788020,1744419940,2415663770,3598283590,4033568240
172,MPI_Waitall,3236163290,16456330,325449470,29949460,1441110,63218770,34565980,177816330,147140010
173,MPI_Waitany,453096370,6637601250,538111960,188791490,466684850,1453177380,3984776960,2645576980,3118550640
174,MPI_Request_free,14630,14270,18010,17230,14300,756560,1770010,4568540,2319100
175,MPI_Allreduce,344348260,137024860,3854083990,1694369150,1121742000,11834219300,6260944800,10403863990,5268327600
176,MPI_Barrier,529241590,562748570,711246910,1030385210,2177015470,2469528170,4240681660,6187545490,6532221030
177,MPI_Bcast,19129870,22668250,47019170,112873670,188352800,209062700,507726210,707732170,955610740
178,MPI_Reduce,58960,2193870,163400,332770,369450,1853420,4573120,663640,11635770
179,MPI_Comm_rank,1428530,1325100,1159030,1033160,1371680,1459600,1680720,1533160,1950180
180,MPI_Comm_size,592470,550410,521920,579750,610020,651640,891850,681520,670190
181,MPI_Wtime,3467000,2818120,2793890,2641270,2740800,2818740,2995910,2994780,3423030
182,MPI_Type_commit,152890,94390,64710,33790,26320,34770,29570,28400,30930
183,MPI_Type_free,8080,9720,16770,12880,7910,24830,24320,19500,29550
184,mpi_allreduce_,395560,279400,304040,362200,364910,345990,396930,358990,378100
185,mpi_barrier_,484750,171910,2074480,195990,195570,252300,273610,312480,319160
186,mpi_bcast_,267640,319090,128830,141430,128600,253190,279020,306030,395840
187,mpi_reduce_,5400,8420,17220,30830,45120,68580,90430,93490,117820
188,mpi_comm_rank_,2781890,2556620,2877000,3104490,3159260,3145620,3400880,3281940,4090700
189,mpi_comm_size_,1512410,1507850,1649090,1965430,1883490,1633470,2232240,1816300,2239750
190,mpi_request_free_,2930,2300,2410,2690,2430,5070,3560,4420,4140
191,mpi_irecv_,965310,1095170,1356090,1452890,1599110,2046000,1795400,2352660,2409810
192,mpi_isend_,1029290,1024690,1515250,1946330,1344740,2402420,2101430,2874730,3543530
193,mpi_type_commit_,3290,2270,2590,2500,2290,4930,4290,3690,4170
194,mpi_type_free_,2690,2930,43890,3820,2930,6080,5610,4760,6890
195,mpi_wait_,668970,548010,607840,584380,914860,1159030,1125790,1565530,1663450
196,mpi_waitall_,1380180,1549480,2454890,2724350,2168990,2967280,2844560,3379650,3569730
197,mpi_waitany_,980560,776530,961270,1152650,1146030,1687690,1550130,2240920,1795070
