16,30,44,56,68,80,104,116,128
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
89,surfacerunoff_,113179220,45551150,41260750,37927740,35356180,56175590,41946880,117477390,79185700
90,tridia_,1040678190,560768980,379564520,316603490,449728880,495405980,597378660,778027350,519201040
91,twostream_,134354270,74846270,48629490,39420520,58634270,43172310,50244480,74576200,63997430
92,colm_varmod_colm_gridvar_free_,7240,7520,8190,8810,10180,7960,5340,7840,1890
93,colm_varmod_colm_pcgvar_free_,39310,13540,1294170,2247900,6690,5290,5218280,4349300,8070
94,colm_varmod_fldv_dgvm_init_,129532910,67355140,44813560,34681520,70660360,40882930,52195850,95038580,15339930
95,colm_varmod_fldv_init_,79445290,41094530,27470800,21066690,34811700,14571750,33691770,46412610,9228840
96,colm_varmod_forc_free_,8370,19990,16660,4730,7320,6270,7400,11820,6640
97,colm_varmod_fldv_free_,104010,2283730,3774860,6494730,4979490,6796960,7558970,9225800,2542340
98,lake_newsnow_lake_,5533670,3902460,1802660,1814270,1794270,1323660,835630,1143000,39902950
99,lake_laketem_,278769890,180362140,101187740,83674890,148559600,88831390,159332190,118356250,102938300
100,lake_snowwater_lake_,7759660,4947470,2950760,2492000,2640370,2138630,1163010,1327400,1727570
101,lake_roughness_lake_,35849360,22729650,12610170,11054120,19265770,16663560,17515430,25299360,63727940
102,lake_hconductivity_lake_,36525590,23610810,12931380,11295760,45538920,8038180,4999780,23307170,6540830
103,svatthermal_,1152580200,607142940,406415320,354533570,468717950,393077250,530463890,627448600,682732240
104,albland_,90727380,49362520,30927760,25316910,46886540,34180650,26670360,52939700,108217850
105,combo_,2265140,1233640,706280,645680,633030,461650,19564390,301790,315070
106,eroot_,499268210,268885650,176540300,196859750,231228430,194079040,131451230,361181920,301264350
107,groundfluxes_,1183804160,644897270,354749090,357652880,416320740,463564010,377038000,605548960,418553720
108,groundtem_,489237490,251908620,173412740,154145730,203464150,156138220,176973590,306834530,256165350
109,hcapacity_,25446270,11473990,8025490,6814280,23615830,21403140,4242630,21377930,3584190
110,hconductivity_,343865880,173626300,79594680,100630710,97529840,55535370,78765570,109180450,69604120
111,hconductivity_lakesoil_,15088480,8303330,4853610,4748020,4131560,11893540,2043070,1871660,22129720
112,leafinterception_,102433720,46025130,32204240,26574250,29180790,39663870,29986440,50318570,11733080
113,leaftemone_,2826403810,1456707770,941804070,824782950,1376000590,1084688890,1365971450,1258821610,1293471250
114,leaftemtwo_,5091802810,2702436340,1750452000,1549000530,2230851570,1900348290,2013555380,2304928040,2237674950
115,meltf_,326468100,164459100,112697250,94427000,229000850,105615740,87474020,142495150,120266790
116,moninobuk_,11365407270,6029854470,4141139300,3409702880,5085131540,4263879210,4786240190,5062843910,5036883090
117,moninobuk_lake_,239968070,156497850,83655030,83184170,158540380,84935490,123513040,89344980,118330180
118,moninobukini_,63150770,36214280,21470650,19176400,26892910,21374580,43667930,28517410,69804100
119,psi_,5355415590,2899927720,1854189170,1647781480,2957901800,2467958480,2767069410,3167333080,3430863450
120,rain_snow_temp_,2337620,1459490,913950,734440,740280,579840,373240,365180,484380
121,newsnow_,71223020,18018800,12141680,10694670,18066800,15514980,5734320,25621480,4563750
122,snowage_,13724650,6811600,4791630,6466200,3685590,10969570,16619520,20755370,1815770
123,snowcompaction_,27990530,14216230,10917470,7985400,7486730,5140910,4798230,3499590,4256140
124,snowwater_,29069420,16071580,11811800,9863620,8962660,14121390,18414090,4385680,24153280
125,soilwater_,558949810,292567640,266086830,161200400,217541750,256240930,322895390,388925720,256556830
126,wetbulb_,10355190,6733470,3675110,3100850,11146690,2722690,1283960,1325220,1583630
127,landuse_landuse_cflux_,10080530,10775330,10988430,13405030,14365070,10780490,37212370,71168050,32082040
128,landuse_landuse_exit_,1130,320,440,330,280,1730,2170,320,1860
129,spmd_decomp_spmd_var_dealloc_,6860,5770,9170,4360,3110,2900,8920,11710,6580
130,runoffmod_updaterunoff_,37399560,45393900,61598000,60719360,64023110,75663130,289244890,232840480,257047620
131,timemgr_ticktime_,195770,170840,179560,124910,155950,65850,92440,104380,123340
132,timemgr_get_curr_date_,14865950,7890320,5279870,4587360,4100450,11385690,2566240,2263720,2437740
133,timemgr_is_leapyear_,79358820,44052290,30611880,25052100,54853720,51139560,24664760,88004410,30859130
134,timemgr_get_ndays_of_month_,47722690,25826590,17954740,14813110,14223330,9444260,31527430,6817490,6131410
135,timemgr_get_curr_calday_,83860,65870,47390,1891000,65440,65200,41460,43210,39530
136,timemgr_get_prev_date_,61030,63850,54010,53890,61390,55110,47880,48130,52430
137,timemgr_is_newmonth_,98218450,56344500,37156770,29569850,51029230,67940040,30881980,52721230,52365240
138,timemgr_is_newhour_,13520,27520,14050,19280,34720,17560,14930,6340,20480
139,timemgr_get_yrmndyhhmmss_,96470,76980,102270,85850,110130,79600,56500,103550,97380
140,lpjave_,65940180,38016340,26281740,21724260,34608690,21169120,31369860,87192030,39385670
141,flux_p2g_,362974370,198359280,136285710,109355190,185617560,151061000,117447180,211159770,214127380
142,flux_p2g_grass_,61734520,33680050,23421180,18591010,41158000,48952130,20275810,49356930,45739550
143,flux_c2g_,19582040,10146420,6959450,5697970,4882720,9749330,16820760,23329520,2660300
144,flux_c2g_3d_soil_,72285960,39555450,27599190,21874390,51490080,23089370,40244110,30247090,48285060
145,flux_c2g_3d_lake_,11320040,6984370,4596700,3743230,3526660,11040600,2031650,2049180,2030040
146,fluxave_,166912060,94482980,72824810,54800310,120004460,93428210,112405480,127217410,135109260
147,spmdgathscatmod_spmd_compute_mpigs_,71040,55620,1007780,99250,78890,51170,104640,73500,61430
