16,30,63,126,180,252,360,441,504
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
108,ice_calendar_get_daycal_,133110,145000,163150,138140,130730,90530,61730,62240,54790
109,ice_calendar_leap_year_count_,165160,118710,111740,74520,106970,61760,45950,59360,33330
110,ice_distribution_ice_distributionget_,1033960,916770,1125710,1009050,1035610,1279340,1592650,1061720,1253230
111,ice_distribution_ice_distributiongetblockid_,790430,762170,854980,815110,778000,869570,1048720,964930,840470
112,ice_global_reductions_global_sum_dbl_,72876740,40545820,22276680,12181560,9771030,7969330,8450570,6716530,6147910
113,ice_global_reductions_global_sum_scalar_dbl_,5430,5430,5970,6100,5200,6570,8940,8200,8020
114,ice_global_reductions_global_sum_scalar_int_,3290,3080,3460,3530,3080,4210,4660,4520,4760
115,ice_global_reductions_global_sum_prod_dbl_,143004740,82080040,41404060,25117060,16144700,14742590,14556160,12324250,31959530
116,ice_global_reductions_global_maxval_dbl_,856590,467730,301230,176940,141210,114880,114460,86950,84050
117,ice_boundary_ice_haloupdate2dr8_,26448400,32056810,26363200,19638590,29933420,19408630,37995690,23302310,20637350
118,ice_boundary_ice_haloupdate2di4_,4929280,5635330,4942510,3552790,5319420,3428440,5644690,3825230,3384910
119,ice_boundary_ice_haloupdate3dr8_,797215740,1005658330,666498970,531073180,876563600,494415650,1043162980,592441540,507791600
120,ice_boundary_ice_haloupdate4dr8_,834851330,2198278510,757636340,491389720,1550254190,305649130,1627891580,453274390,352871080
121,ice_state_bound_state_,4031570,3453500,5573810,3624330,4105880,4053670,7008270,4716780,4137150
122,ice_gather_scatter_gatherarray_dbl_,930,480,790,730,570,760,1040,1580,970
123,ice_pio_ice_pio_init_,1073570,3294750,491570,44800,28540,17210,16510,16250,16750
124,ice_pio_ice_pio_initdecomp_2d_,37599540,16250,1907730,2601800,8760,7000,18158040,6230,6320
125,ice_pio_ice_pio_initdecomp_3d_,554400,306060,148590,76820,74950,45450,54830,45310,34480
126,ice_flux_init_history_therm_,39926230,41817800,34578240,14771290,13384580,6373660,8908980,2773900,2814140
127,ice_flux_init_history_dyn_,45795070,36824150,25516810,11117330,10762280,4608180,11347920,4815700,3408210
128,ice_flux_merge_fluxes_,32138070,19422200,41000,84000,3635990,61920,2375650,32640,39410
129,ice_flux_scale_fluxes_,29995010,19178080,12806310,6747540,8743440,3379980,5555050,2933120,2173480
130,ice_timers_ice_timer_start_,47192300,42214920,41756570,38668930,37617690,39942760,57102880,42164140,43412080
131,ice_timers_ice_timer_stop_,42746840,40587470,40580350,40133640,38909300,53153810,72178220,66723190,70000850
132,ice_timers_ice_timer_print_,13710,15420,12870,12340,12880,21470,6723910,20920,21630
133,ice_timers_ice_timer_print_all_,2130,2560,1515750,2490,1800,3320,33434060,2460,2490
134,ice_itd_aggregate_,351508490,675828790,331516400,166311270,197101000,90914830,162215160,71370880,58571440
135,ice_itd_aggregate_area_,53727260,28821590,13579600,6238760,9434320,3724970,7967060,3461560,2489970
136,ice_itd_rebin_,34318370,20526460,1212940,988140,4334020,819760,2605210,1079510,797340
137,ice_itd_column_sum_,141103770,185386610,120066570,47083910,32004610,20651920,24722850,16699480,11333900
138,ice_itd_column_conservation_check_,7021590,13151130,6417050,2887090,2271850,1427740,1518230,973280,855240
139,ice_itd_compute_tracers_,682164930,693235870,261705660,117484620,184598250,61047730,145538370,46432530,36503580
140,ice_itd_cleanup_itd_,65726040,36304030,19654750,30521780,12606010,7086950,10989800,6799360,5377910
141,ice_itd_zap_small_areas_,85089410,61229440,25072370,14189870,15837130,6972230,12518830,5066510,4299210
142,ice_probability_accum_numicecells2_,2680710,1532700,875890,486520,472050,254320,265370,201380,170560
143,ice_mechred_ridge_ice_,38977690,66683700,43546410,20643130,17280830,13707170,24000290,14636310,9934970
144,ice_mechred_asum_ridging_,22955780,35809390,21835330,7715930,7054630,3905940,6848300,3709200,2592120
145,ice_mechred_ridge_prep_,7897220,9586050,5599190,2686120,2203530,1221520,1860240,1460530,697610
146,ice_mechred_ridge_itd_,390872270,468965660,199871240,82023410,84407740,42009620,52737660,27050860,24627520
147,ice_mechred_ridge_shift_,1619794460,1356695650,445597110,174863540,214553510,57789850,149692380,68715030,51335110
148,ice_mechred_ridge_check_,1708620,2949990,1544710,732870,556440,511450,430130,364290,279490
149,ice_mechred_ice_strength_,39632260,25552000,4481510,1616490,7035360,2032400,5752690,1735010,3530850
150,ice_therm_itd_add_new_ice_,3544330,5455890,3395440,2153350,2244990,1675550,2264680,3363340,1218620
151,ice_therm_itd_lateral_melt_,39742450,24739210,2003950,1284030,4407730,895520,2596590,415290,445010
152,ice_grid_t2ugrid_vector_,14664170,7060420,5862640,19680320,3778030,2168020,3538710,2408180,2127660
153,ice_grid_to_ugrid_,75171310,43775760,22212360,11744080,10034580,6345670,6935510,4889670,4244340
154,ice_grid_u2tgrid_vector_,8577260,3231750,3086840,1506640,1836010,1509880,4199820,2122180,1645920
155,ice_grid_to_tgrid_,24865260,13433470,6542230,3385460,2604020,2079010,3607310,2005510,1742570
156,ice_dyn_evp_evp_,3598769560,2045612250,1052739160,547224220,620191760,320352510,581907430,238646680,207084900
157,ice_dyn_evp_evp_prep1_,26254160,16048600,8010190,4281630,5716410,2601880,4725970,2219600,2011840
158,ice_dyn_evp_evp_prep2_,68955690,83315540,51439190,13860030,22376690,7040210,13406840,5872470,4077410
159,ice_dyn_evp_stress_,11460013370,7286329830,254897540,155537550,1993300810,125757360,1520955570,70468500,95370760
160,ice_dyn_evp_stepu_,1467458360,886761520,1684920,1673820,147885670,1707130,102285700,2102460,1657450
161,ice_dyn_evp_evp_finish_,12774090,8018870,1389440,769780,1920970,549790,2363990,674470,481890
162,ice_transport_remap_horizontal_remap_,142119510,97268970,101931580,58365290,58700840,42170520,66728130,40307620,28998390
163,ice_transport_remap_make_masks_,835103120,564488300,512002980,239205610,281733610,76026650,168318310,77299280,32894200
164,ice_transport_remap_construct_fields_,1311498600,948510960,1027910130,456704910,452900560,168357040,280704960,167049380,79933990
165,ice_transport_remap_limited_gradient_,4628033770,2992415580,653254220,290646870,771393420,126898160,546931900,72632400,87126460
166,ice_transport_remap_departure_points_,35247810,21579660,10572420,7331000,12018480,5284780,15771620,6905670,2944010
167,ice_transport_remap_locate_triangles_,727846600,569040260,398514030,144301570,191905850,46875480,154668960,42777150,73641120
168,ice_transport_remap_triangle_coordinates_,35333700,22929170,805450,534070,5254050,348330,3425220,382810,203710
169,ice_transport_remap_transport_integrals_,4381663590,3173171240,886178740,381279940,1005644420,120648450,668442910,134648090,76369630
170,ice_transport_remap_update_fields_,1069090070,812052650,649083520,225910920,402722660,99585310,285645980,88020470,48529230
171,ice_transport_driver_transport_remap_,124472260,84981510,63180640,34953030,37828370,36998690,68456320,38663410,46117000
172,ice_transport_driver_state_to_tracers_,839541640,693954760,416911220,163972350,242779710,51309490,236675310,60256830,43248100
173,ice_transport_driver_tracers_to_state_,162312950,154176650,12530670,6860690,99090560,4090910,78537890,3934360,2324580
174,ice_transport_driver_local_max_min_,481947380,262515470,126177640,65237160,47549920,36202280,26914340,18326380,25283000
175,ice_transport_driver_quasilocal_max_min_,353185360,188159280,91791520,45457600,32927570,22474410,40043110,21013460,11441300
176,ice_transport_driver_check_monotonicity_,57422520,30374920,12341930,6577750,12564950,2783890,9141030,1842250,12354670
177,ice_restart_dumpfile_pio_,2498970,1797140,16446960,20830280,8584750,7689220,44503270,22278970,3706760
178,ice_restart_define_rest_field_,14420,13200,14720,13700,14080,33760,48560,50540,50350
179,ice_restart_lenstr_,480,470,660,660,640,410,450,500,480
180,ice_meltpond_compute_ponds_,68791250,36751970,9651290,14741250,9473520,3957760,7404500,3373270,3284750
181,ice_therm_vertical_thermo_vertical_,83495760,53450680,42532630,21234520,20311430,10135320,16784570,9475400,6935680
182,ice_therm_vertical_frzmlt_bottom_lateral_,28684140,21389690,5937940,2315420,11668330,1494960,6313850,1433180,1057840
183,ice_therm_vertical_init_vertical_profile_,126695720,72779870,1315720,4881990,14593760,965030,6751840,21565290,3100140
184,ice_therm_vertical_temperature_changes_,423199930,243642360,11709540,12164390,58933700,10251850,39298490,22561040,31617830
185,ice_therm_vertical_conductivity_,48027950,27943510,474030,555220,4980270,404120,2915810,305940,342150
186,ice_therm_vertical_surface_fluxes_,173712160,93499370,60110,37720,15265000,73960,8216170,33640,38520
187,ice_therm_vertical_get_matrix_elements_calc_tsfc_,101837430,55140050,1113790,568750,9825170,269940,7210950,96350,143000
188,ice_therm_vertical_tridiag_solver_,149586620,80370750,1363150,401850,14216770,327230,9442120,242960,263650
189,ice_therm_vertical_thickness_changes_,148170970,87525340,3351480,2994940,19283010,1554140,12649040,5150010,1171360
190,ice_therm_vertical_freeboard_,8379430,4832840,289750,350840,1158010,340730,959680,243830,251270
191,ice_therm_vertical_adjust_enthalpy_,81992520,47160520,304850,353950,8159530,332310,4489070,251420,259110
192,ice_therm_vertical_conservation_check_vthermo_,5102920,2951370,2716210,44010,508820,53960,300680,29030,24940
193,ice_therm_vertical_update_state_vthermo_,12907810,7356570,58500,134480,1457510,73310,878660,48370,67150
194,ice_fy_update_fyarea_,73080,58740,64540,109100,99750,104180,39920,53120,54190
195,ice_age_increment_age_,1803820,1421020,192680,168450,488490,113330,425250,49950,75250
196,ice_diagnostics_runtime_diags_,3367820,4144490,7989710,6643820,7129680,11985460,30526190,41791340,69081370
197,ice_diagnostics_init_mass_diags_,12854600,13341010,12822960,19672810,3664370,1811170,19576480,1407540,1130590
198,ice_orbital_compute_coszen_,11722590,36980940,10296500,5614330,5935440,3044440,4822680,2191980,1778910
199,ice_history_ice_write_hist_,170911310,102735740,65708630,72716670,47305070,59334830,256467070,32987550,83011550
200,ice_history_accum_hist_field_,319867070,234468420,148522420,70708400,92905950,30362710,41368450,26315600,16818260
201,ice_shortwave_init_shortwave_,652490,201540,3134320,4587890,1730240,11793350,1341240,925600,27740150
202,ice_shortwave_shortwave_dedd_,246527900,155072140,91822580,44905310,52020910,23175170,45102780,19306170,20070890
203,ice_shortwave_compute_dedd_,7128090,408477540,10362510,13335830,82695830,31049960,47397760,8952860,56856430
204,ice_shortwave_solution_dedd_,4476350,487614110,4337430,5209960,88067450,5262320,50436000,5312070,4848380
205,ice_shortwave_shortwave_dedd_set_snow_,23599180,13982820,7868330,2556320,3968860,1035490,4123270,1197250,728740
206,cice_runmod_step_therm1_,4789980,6750600,4104310,1089790,894570,456910,774280,354860,303330
207,cice_runmod_step_therm1_iblk_,729189160,417481360,35959050,16223160,115231150,7394680,189942080,8932400,5104600
208,cice_runmod_coupling_prep_,42011390,30405520,20795630,10658050,12355790,5332700,7819600,4339670,3096220
209,ice_step_mod_prep_radiation_,131690,158160,221340,96860,117550,100260,86400,67640,9886640
210,ice_step_mod_prep_radiation_iblk_,29577520,27604550,8383250,5816840,10261050,5221320,7278330,9404630,1090140
211,ice_step_mod_step_therm2_,9091140,5595770,4830460,1517540,1919650,949220,27178720,913580,769270
212,ice_step_mod_step_therm2_iblk_,255419240,154551020,3225390,4472290,29300510,7774660,22008880,3752110,13633850
213,ice_step_mod_step_dynamics_,35236790,25859820,22292980,11632770,8549720,8174560,26643960,8291560,17005920
214,ice_step_mod_step_radiation_,7350660,6314070,5583030,3477290,1721860,801710,1463090,881520,528510
215,ice_step_mod_step_radiation_iblk_,13043400,9221780,5923250,2561340,2787960,1526860,2054360,1708510,1046200
216,ice_comp_mct_ice_run_mct_,26282570,29178600,38877590,13286150,11631030,12681930,68759580,6673120,19218490
217,ice_comp_mct_ice_export_mct_,86941100,51684680,27737420,13343230,13096490,5927600,6240980,4209450,3235710
218,ice_comp_mct_ice_import_mct_,153163510,97546340,53106490,28873050,33906830,18027990,29228810,16577730,23161220
219,ice_comp_mct_restart_filename_,124140,916280,32430,2441350,2729220,4890270,40220,10701050,24474240
220,ccsm_comp_mod_t_drvstartf_,183770,138630,146000,165980,186400,162610,225440,213310,206130
221,ccsm_comp_mod_t_drvstopf_,227420,204740,168460,195010,180370,152580,184000,180890,132260
222,MPI_Irecv,99862910,44591340,143642160,133565480,72601710,153257260,116645710,176713790,172571260
223,MPI_Isend,549989640,254529290,590838780,533463490,154850380,551485940,286421240,522081590,531588190
224,MPI_Wait,49534640,46610,34190,53810,58890,36400,78490,49820,56010
225,MPI_Waitall,8160208050,678585150,23378171780,13958286220,13484297960,33539255140,31872166790,58808909230,41092105210
226,MPI_Request_free,1037230,27060,45080,75020,34960,309490,1694450,904870,1810290
227,MPI_Allreduce,159648880,107546400,271075430,295414870,2326626550,894532900,2596383340,3724160760,2293418410
228,MPI_Barrier,609669770,668529030,722089960,1003352530,1624600030,1798509350,2199224120,3196448870,3293113480
229,MPI_Bcast,76861650,16554080,41627590,65677050,181076980,328409560,375427110,741022640,935383450
230,MPI_Gather,636740,10460,3681470,4380,9790,14630,15670,12580,13070
231,MPI_Reduce,23940,452820,1465900,2395630,29730,19367430,45209730,194273960,272930000
232,MPI_Wtime,49558770,35973830,45945300,42371260,36133340,50195430,58097200,60481280,56325400
233,MPI_Type_commit,2494420,823460,3446940,254280,176690,128820,109810,99850,82990
234,MPI_Type_free,1163620,18000,2465140,35460,58830,21400,27540,23760,24990
235,mpi_allreduce_,2207910,2386370,2367170,2317430,2022650,3136230,3721040,3439120,3438930
236,mpi_barrier_,58890,23770,26740,27530,29070,43300,43670,44120,50140
237,mpi_bcast_,85510,18045870,9720380,5846790,46250,71260,7411680,83290,99910
238,mpi_gather_,360,380,19422450,2830240,580,450,500,550,1230
239,mpi_reduce_,1870,3170,5350,10490,3070,3800,4500,4290,4390
240,mpi_request_free_,3150,4290,4830,8490,5450,5160,6270,5910,6070
241,mpi_irecv_,61651870,28921080,92074370,89268060,28769530,89711610,49374080,94435100,103316270
242,mpi_isend_,93593750,27304140,187273100,199946700,24381850,179706180,39017350,147832880,179297320
243,mpi_type_commit_,4440,4720,5530,8760,5050,4380,5820,4930,4430
244,mpi_type_free_,3160,5980,7440,12410,9160,6050,9400,6120,6190
245,mpi_wait_,17140,49860,26670,792050,37810,25200,48900,30860,37790
246,mpi_waitall_,77603650,67090920,87825870,83202530,67947050,103691920,134168730,146637320,130336090
